Time,Open,High,Low,Close,Qty,Number,VWAP
2023-05-14 09:56:00,0.2121,0.2121,0.212,0.212,240.0,2,0.21205000000000002
2023-05-14 09:57:00,0.2119,0.2119,0.2119,0.2119,119.0,1,0.2119
2023-05-14 09:58:00,,,,,0.0,0,
2023-05-14 09:59:00,,,,,0.0,0,
2023-05-14 10:00:00,,,,,0.0,0,
2023-05-14 10:01:00,0.212,0.212,0.212,0.212,95.0,1,0.212
2023-05-14 10:02:00,,,,,0.0,0,
2023-05-14 10:03:00,0.2119,0.2119,0.2118,0.2118,249.0,4,0.21184819277108433
2023-05-14 10:04:00,0.2119,0.2119,0.2119,0.2119,100.0,1,0.2119
2023-05-14 10:05:00,0.2119,0.2119,0.2117,0.2117,2164.0,4,0.21173045286506467
2023-05-14 10:06:00,0.2117,0.2117,0.2117,0.2117,1567.0,2,0.2117
2023-05-14 10:07:00,,,,,0.0,0,
2023-05-14 10:08:00,,,,,0.0,0,
2023-05-14 10:09:00,0.2117,0.2117,0.2117,0.2117,555.0,2,0.2117
2023-05-14 10:10:00,,,,,0.0,0,
2023-05-14 10:11:00,,,,,0.0,0,
2023-05-14 10:12:00,,,,,0.0,0,
2023-05-14 10:13:00,,,,,0.0,0,
2023-05-14 10:14:00,,,,,0.0,0,
2023-05-14 10:15:00,,,,,0.0,0,
2023-05-14 10:16:00,,,,,0.0,0,
2023-05-14 10:17:00,,,,,0.0,0,
2023-05-14 10:18:00,0.2117,0.2117,0.2117,0.2117,59.0,1,0.2117
2023-05-14 10:19:00,,,,,0.0,0,
2023-05-14 10:20:00,,,,,0.0,0,
2023-05-14 10:21:00,0.2118,0.2118,0.2118,0.2118,774.0,2,0.2118
2023-05-14 10:22:00,0.2117,0.2117,0.2116,0.2116,2545.0,5,0.2116066797642436
2023-05-14 10:23:00,,,,,0.0,0,
2023-05-14 10:24:00,,,,,0.0,0,
2023-05-14 10:25:00,,,,,0.0,0,
2023-05-14 10:26:00,,,,,0.0,0,
2023-05-14 10:27:00,,,,,0.0,0,
2023-05-14 10:28:00,,,,,0.0,0,
2023-05-14 10:29:00,,,,,0.0,0,
2023-05-14 10:30:00,0.2117,0.2117,0.2117,0.2117,120.0,1,0.2117
2023-05-14 10:31:00,0.2118,0.2118,0.2118,0.2118,5153.0,4,0.21180000000000002
2023-05-14 10:32:00,0.2119,0.2119,0.2119,0.2119,536.0,3,0.21190000000000003
2023-05-14 10:33:00,0.212,0.212,0.212,0.212,70.0,1,0.212
2023-05-14 10:34:00,0.212,0.212,0.212,0.212,47.0,2,0.21199999999999997
2023-05-14 10:35:00,,,,,0.0,0,
2023-05-14 10:36:00,,,,,0.0,0,
2023-05-14 10:37:00,,,,,0.0,0,
2023-05-14 10:38:00,,,,,0.0,0,
2023-05-14 10:39:00,,,,,0.0,0,
2023-05-14 10:40:00,,,,,0.0,0,
2023-05-14 10:41:00,,,,,0.0,0,
2023-05-14 10:42:00,,,,,0.0,0,
2023-05-14 10:43:00,,,,,0.0,0,
2023-05-14 10:44:00,,,,,0.0,0,
2023-05-14 10:45:00,0.2117,0.2117,0.2117,0.2117,2016.0,4,0.2117
2023-05-14 10:46:00,,,,,0.0,0,
2023-05-14 10:47:00,0.2117,0.2118,0.2117,0.2118,1395.0,4,0.21179139784946233
2023-05-14 10:48:00,0.2118,0.2118,0.2118,0.2118,4217.0,2,0.21180000000000002
2023-05-14 10:49:00,0.2119,0.2123,0.2119,0.2122,2985.0,18,0.21208850921273031
2023-05-14 10:50:00,0.2122,0.2122,0.2121,0.2121,405.0,4,0.2121293827160494
2023-05-14 10:51:00,0.2122,0.2123,0.2122,0.2123,1438.0,5,0.21228442280945756
2023-05-14 10:52:00,,,,,0.0,0,
2023-05-14 10:53:00,0.2122,0.2123,0.2122,0.2123,600.0,3,0.21226416666666664
2023-05-14 10:54:00,0.2122,0.2122,0.2121,0.2122,420.0,4,0.21217142857142857
2023-05-14 10:55:00,,,,,0.0,0,
2023-05-14 10:56:00,,,,,0.0,0,
2023-05-14 10:57:00,0.212,0.212,0.2117,0.2118,2079.0,9,0.21187229437229435
2023-05-14 10:58:00,0.2118,0.2118,0.2118,0.2118,119.0,1,0.2118
2023-05-14 10:59:00,0.2118,0.2118,0.2118,0.2118,120.0,2,0.21180000000000002
2023-05-14 11:00:00,,,,,0.0,0,
2023-05-14 11:01:00,0.212,0.212,0.2119,0.2119,386.0,4,0.21193082901554405
2023-05-14 11:02:00,,,,,0.0,0,
2023-05-14 11:03:00,,,,,0.0,0,
2023-05-14 11:04:00,0.2121,0.2121,0.2121,0.2121,421.0,2,0.2121
2023-05-14 11:05:00,0.2122,0.2123,0.2122,0.2123,542.0,5,0.21222619926199263
2023-05-14 11:06:00,0.2122,0.2122,0.2122,0.2122,1305.0,2,0.2122
2023-05-14 11:07:00,,,,,0.0,0,
2023-05-14 11:08:00,,,,,0.0,0,
2023-05-14 11:09:00,,,,,0.0,0,
2023-05-14 11:10:00,,,,,0.0,0,
2023-05-14 11:11:00,,,,,0.0,0,
2023-05-14 11:12:00,,,,,0.0,0,
2023-05-14 11:13:00,0.2121,0.2122,0.2121,0.2122,529.0,5,0.2121396975425331
2023-05-14 11:14:00,0.212,0.212,0.2119,0.2119,294.0,2,0.21194081632653064
2023-05-14 11:15:00,0.212,0.212,0.212,0.212,120.0,1,0.21200000000000002
2023-05-14 11:16:00,0.2122,0.2122,0.2122,0.2122,1050.0,4,0.2122
2023-05-14 11:17:00,0.2121,0.2121,0.212,0.212,12327.0,17,0.21206752656769692
2023-05-14 11:18:00,,,,,0.0,0,
2023-05-14 11:19:00,,,,,0.0,0,
2023-05-14 11:20:00,0.212,0.212,0.2119,0.2119,1072.0,2,0.21198880597014927
2023-05-14 11:21:00,0.2118,0.2119,0.2118,0.2119,686.0,3,0.21188629737609327
2023-05-14 11:22:00,0.212,0.2123,0.212,0.2123,3235.0,22,0.21213527047913447
2023-05-14 11:23:00,0.2123,0.2123,0.2123,0.2123,117.0,1,0.2123
2023-05-14 11:24:00,,,,,0.0,0,
2023-05-14 11:25:00,,,,,0.0,0,
2023-05-14 11:26:00,,,,,0.0,0,
2023-05-14 11:27:00,,,,,0.0,0,
2023-05-14 11:28:00,,,,,0.0,0,
2023-05-14 11:29:00,,,,,0.0,0,
2023-05-14 11:30:00,,,,,0.0,0,
2023-05-14 11:31:00,0.2123,0.2123,0.2123,0.2123,119.0,1,0.2123
2023-05-14 11:32:00,0.2125,0.2127,0.2125,0.2125,4836.0,23,0.2125629239040529
2023-05-14 11:33:00,,,,,0.0,0,
2023-05-14 11:34:00,,,,,0.0,0,
2023-05-14 11:35:00,,,,,0.0,0,
2023-05-14 11:36:00,,,,,0.0,0,
2023-05-14 11:37:00,0.2125,0.2126,0.2125,0.2126,5102.0,7,0.21250235201881618
2023-05-14 11:38:00,0.2125,0.2125,0.2124,0.2125,898.0,15,0.21242661469933183
2023-05-14 11:39:00,,,,,0.0,0,
2023-05-14 11:40:00,0.2123,0.2123,0.2122,0.2122,240.0,2,0.21225
2023-05-14 11:41:00,0.2122,0.2123,0.2122,0.2123,3171.0,4,0.21229621570482496
2023-05-14 11:42:00,0.2123,0.2123,0.2122,0.2122,589.0,4,0.21222020373514433
2023-05-14 11:43:00,,,,,0.0,0,
2023-05-14 11:44:00,,,,,0.0,0,
2023-05-14 11:45:00,,,,,0.0,0,
2023-05-14 11:46:00,0.2121,0.2122,0.2119,0.2122,1257.0,6,0.2120769291964996
2023-05-14 11:47:00,0.2121,0.2121,0.212,0.212,288.0,3,0.21204131944444446
2023-05-14 11:48:00,0.2121,0.2121,0.212,0.212,588.0,6,0.2120202380952381
2023-05-14 11:49:00,0.2121,0.2121,0.2121,0.2121,99.0,1,0.2121
2023-05-14 11:50:00,,,,,0.0,0,
2023-05-14 11:51:00,0.2122,0.2122,0.2122,0.2122,120.0,1,0.2122
2023-05-14 11:52:00,0.2122,0.2122,0.2121,0.2121,2787.0,4,0.21210182992465015
2023-05-14 11:53:00,,,,,0.0,0,
2023-05-14 11:54:00,,,,,0.0,0,
2023-05-14 11:55:00,,,,,0.0,0,
2023-05-14 11:56:00,,,,,0.0,0,
2023-05-14 11:57:00,0.2122,0.2122,0.2122,0.2122,1003.0,3,0.2122
2023-05-14 11:58:00,0.2122,0.2122,0.2122,0.2122,500.0,1,0.2122
2023-05-14 11:59:00,0.2122,0.2122,0.2122,0.2122,400.0,1,0.2122
2023-05-14 12:00:00,0.2122,0.2123,0.2122,0.2123,2234.0,4,0.21229538943598925
2023-05-14 12:01:00,0.2122,0.2122,0.212,0.212,2413.0,4,0.212093535018649
2023-05-14 12:02:00,0.212,0.212,0.2119,0.2119,6036.0,7,0.21192215043074883
2023-05-14 12:03:00,,,,,0.0,0,
2023-05-14 12:04:00,0.2118,0.2118,0.2118,0.2118,120.0,1,0.21180000000000002
2023-05-14 12:05:00,0.2118,0.2119,0.2118,0.2119,1141.0,3,0.2118894829097283
2023-05-14 12:06:00,0.2117,0.2117,0.2117,0.2117,120.0,1,0.2117
2023-05-14 12:07:00,0.2118,0.2119,0.2118,0.2119,190.0,2,0.21183684210526316
2023-05-14 12:08:00,,,,,0.0,0,
2023-05-14 12:09:00,,,,,0.0,0,
2023-05-14 12:10:00,,,,,0.0,0,
2023-05-14 12:11:00,0.2118,0.2119,0.2118,0.2119,6241.0,12,0.21180756289056243
2023-05-14 12:12:00,,,,,0.0,0,
2023-05-14 12:13:00,,,,,0.0,0,
2023-05-14 12:14:00,,,,,0.0,0,
2023-05-14 12:15:00,0.2119,0.2119,0.2118,0.2118,1281.0,3,0.21186167056986732
2023-05-14 12:16:00,0.2117,0.2117,0.2116,0.2116,120.0,2,0.21169916666666666
2023-05-14 12:17:00,0.2116,0.2116,0.2116,0.2116,1000.0,5,0.2116
2023-05-14 12:18:00,,,,,0.0,0,
2023-05-14 12:19:00,0.2116,0.2116,0.2116,0.2116,261.0,1,0.2116
2023-05-14 12:20:00,,,,,0.0,0,
2023-05-14 12:21:00,0.2115,0.2115,0.2115,0.2115,255.0,1,0.2115
2023-05-14 12:22:00,0.2116,0.2116,0.2116,0.2116,120.0,1,0.21159999999999998
2023-05-14 12:23:00,,,,,0.0,0,
2023-05-14 12:24:00,0.2116,0.2116,0.2115,0.2115,7575.0,4,0.21150157095709574
2023-05-14 12:25:00,0.2115,0.2115,0.2115,0.2115,120.0,1,0.2115
2023-05-14 12:26:00,0.2115,0.2115,0.2115,0.2115,119.0,1,0.21150000000000002
2023-05-14 12:27:00,0.2114,0.2114,0.2113,0.2113,214.0,2,0.21134392523364487
2023-05-14 12:28:00,0.2113,0.2113,0.2113,0.2113,119.0,1,0.21130000000000002
2023-05-14 12:29:00,,,,,0.0,0,
2023-05-14 12:30:00,0.2113,0.2115,0.2113,0.2114,6795.0,14,0.2113992641648271
2023-05-14 12:31:00,0.2115,0.2115,0.2115,0.2115,10949.0,17,0.2115
2023-05-14 12:32:00,,,,,0.0,0,
2023-05-14 12:33:00,,,,,0.0,0,
2023-05-14 12:34:00,0.2114,0.2114,0.2114,0.2114,1042.0,2,0.21139999999999998
2023-05-14 12:35:00,0.2114,0.2114,0.2114,0.2114,120.0,1,0.21139999999999998
2023-05-14 12:36:00,,,,,0.0,0,
2023-05-14 12:37:00,0.2114,0.2114,0.2114,0.2114,190.0,2,0.21139999999999998
2023-05-14 12:38:00,0.2116,0.2116,0.2116,0.2116,120.0,1,0.21159999999999998
2023-05-14 12:39:00,0.2116,0.2116,0.2116,0.2116,220.0,1,0.2116
2023-05-14 12:40:00,0.2118,0.212,0.2118,0.212,2743.0,10,0.2119245716368939
2023-05-14 12:41:00,,,,,0.0,0,
2023-05-14 12:42:00,0.212,0.2124,0.212,0.2124,13341.0,24,0.21220811033655648
2023-05-14 12:43:00,0.2123,0.2123,0.2123,0.2123,980.0,2,0.2123
2023-05-14 12:44:00,0.2123,0.2125,0.2123,0.2124,4130.0,13,0.2123758837772397
2023-05-14 12:45:00,,,,,0.0,0,
2023-05-14 12:46:00,,,,,0.0,0,
2023-05-14 12:47:00,,,,,0.0,0,
2023-05-14 12:48:00,0.2125,0.2125,0.2125,0.2125,478.0,4,0.2125
2023-05-14 12:49:00,,,,,0.0,0,
2023-05-14 12:50:00,0.2126,0.2128,0.2126,0.2126,2996.0,9,0.21272493324432576
2023-05-14 12:51:00,0.2126,0.2128,0.2126,0.2126,769.0,6,0.21268374512353705
2023-05-14 12:52:00,,,,,0.0,0,
2023-05-14 12:53:00,0.2124,0.2126,0.2124,0.2126,578.0,8,0.2125
2023-05-14 12:54:00,0.2125,0.2126,0.2125,0.2126,417.0,3,0.21257122302158274
2023-05-14 12:55:00,0.2126,0.2126,0.2126,0.2126,52.0,1,0.21259999999999998
2023-05-14 12:56:00,0.2125,0.2125,0.2125,0.2125,120.0,1,0.2125
2023-05-14 12:57:00,0.2125,0.2131,0.2125,0.2131,2389.0,8,0.21301724570950187
2023-05-14 12:58:00,0.2131,0.2132,0.213,0.213,20640.0,18,0.2131631976744186
2023-05-14 12:59:00,,,,,0.0,0,
2023-05-14 13:00:00,0.2133,0.2133,0.2126,0.2127,33165.0,67,0.21299181064375095
2023-05-14 13:01:00,0.2127,0.2128,0.2125,0.2126,3025.0,12,0.21270314049586778
2023-05-14 13:02:00,,,,,0.0,0,
2023-05-14 13:03:00,0.2126,0.2126,0.2125,0.2126,2696.0,6,0.2125088649851632
2023-05-14 13:04:00,0.2125,0.2125,0.2125,0.2125,239.0,3,0.2125
2023-05-14 13:05:00,0.2127,0.2127,0.2127,0.2127,120.0,1,0.2127
2023-05-14 13:06:00,,,,,0.0,0,
2023-05-14 13:07:00,0.2125,0.2126,0.2125,0.2126,288.0,3,0.21256527777777778
2023-05-14 13:08:00,0.2126,0.2126,0.2126,0.2126,94.0,1,0.2126
2023-05-14 13:09:00,0.2127,0.2127,0.2127,0.2127,94.0,1,0.2127
2023-05-14 13:10:00,0.2126,0.2126,0.2125,0.2125,173.0,3,0.21256936416184974
2023-05-14 13:11:00,0.2125,0.2125,0.2123,0.2123,1814.0,7,0.21238318632855568
2023-05-14 13:12:00,,,,,0.0,0,
2023-05-14 13:13:00,0.2124,0.2124,0.2124,0.2124,3024.0,6,0.2124
2023-05-14 13:14:00,0.2123,0.2123,0.2123,0.2123,100.0,1,0.21230000000000002
2023-05-14 13:15:00,0.2124,0.2124,0.2124,0.2124,289.0,3,0.2124
2023-05-14 13:16:00,,,,,0.0,0,
2023-05-14 13:17:00,0.2124,0.2124,0.2124,0.2124,571.0,4,0.2124
2023-05-14 13:18:00,0.2123,0.2124,0.2123,0.2124,162.0,3,0.21231111111111114
2023-05-14 13:19:00,0.2124,0.2124,0.2124,0.2124,150.0,2,0.2124
2023-05-14 13:20:00,0.2123,0.2123,0.2121,0.2121,1303.0,4,0.2122412125863392
2023-05-14 13:21:00,0.2122,0.2122,0.2122,0.2122,200.0,1,0.2122
2023-05-14 13:22:00,0.2122,0.2122,0.2122,0.2122,220.0,2,0.2122
2023-05-14 13:23:00,0.2123,0.2123,0.2122,0.2122,721.0,3,0.21221553398058252
2023-05-14 13:24:00,0.212,0.2121,0.212,0.2121,333.0,3,0.21207177177177178
2023-05-14 13:25:00,0.212,0.2121,0.212,0.2121,1238.0,3,0.21209038772213248
2023-05-14 13:26:00,0.2121,0.2121,0.2121,0.2121,62.0,1,0.2121
2023-05-14 13:27:00,0.2122,0.2122,0.2122,0.2122,1000.0,2,0.2122
2023-05-14 13:28:00,0.2123,0.2126,0.2123,0.2126,2626.0,8,0.21249752475247521
2023-05-14 13:29:00,0.2125,0.2125,0.2125,0.2125,860.0,2,0.2125
2023-05-14 13:30:00,0.2124,0.2124,0.2123,0.2123,535.0,4,0.21232317757009345
2023-05-14 13:31:00,0.2123,0.2123,0.2121,0.2121,200.0,4,0.21220950000000002
2023-05-14 13:32:00,,,,,0.0,0,
2023-05-14 13:33:00,,,,,0.0,0,
2023-05-14 13:34:00,,,,,0.0,0,
2023-05-14 13:35:00,0.2123,0.2123,0.2123,0.2123,94.0,1,0.2123
2023-05-14 13:36:00,0.2122,0.2122,0.2122,0.2122,808.0,1,0.21220000000000003
2023-05-14 13:37:00,,,,,0.0,0,
2023-05-14 13:38:00,0.2122,0.2122,0.2122,0.2122,120.0,1,0.2122
2023-05-14 13:39:00,0.2122,0.2122,0.2122,0.2122,94.0,1,0.2122
2023-05-14 13:40:00,0.2123,0.2123,0.2123,0.2123,145.0,2,0.2123
2023-05-14 13:41:00,0.2123,0.2123,0.2123,0.2123,979.0,2,0.21230000000000002
2023-05-14 13:42:00,0.2124,0.2124,0.2124,0.2124,239.0,2,0.21239999999999998
2023-05-14 13:43:00,0.2125,0.2127,0.2125,0.2127,1588.0,4,0.21259886649874057
2023-05-14 13:44:00,0.2127,0.2127,0.2126,0.2126,903.0,6,0.21261040974529347
2023-05-14 13:45:00,0.2127,0.213,0.2127,0.213,9454.0,18,0.2128190289824413
2023-05-14 13:46:00,0.2128,0.2129,0.2128,0.2129,281.0,2,0.2128423487544484
2023-05-14 13:47:00,0.2129,0.213,0.2129,0.2129,5403.0,7,0.212968610031464
2023-05-14 13:48:00,0.2128,0.2128,0.2128,0.2128,1098.0,3,0.21280000000000002
2023-05-14 13:49:00,0.2128,0.2128,0.2128,0.2128,933.0,2,0.21280000000000002
2023-05-14 13:50:00,0.2129,0.213,0.2129,0.2129,1117.0,5,0.2129363473589973
2023-05-14 13:51:00,0.2129,0.2129,0.2129,0.2129,860.0,1,0.2129
2023-05-14 13:52:00,0.2129,0.2129,0.2129,0.2129,119.0,1,0.2129
2023-05-14 13:53:00,0.2128,0.2128,0.2128,0.2128,238.0,2,0.2128
2023-05-14 13:54:00,0.2129,0.213,0.2129,0.2129,1507.0,6,0.21291307232913073
2023-05-14 13:55:00,0.2129,0.2129,0.2129,0.2129,118.0,1,0.2129
2023-05-14 13:56:00,0.213,0.213,0.2129,0.2129,1094.0,5,0.21292650822669104
2023-05-14 13:57:00,0.2131,0.2133,0.2131,0.2133,1112.0,4,0.21327374100719423
2023-05-14 13:58:00,,,,,0.0,0,
2023-05-14 13:59:00,0.2132,0.2135,0.2132,0.2132,3699.0,27,0.21339161935658285
2023-05-14 14:00:00,0.2132,0.2135,0.2132,0.2134,531.0,5,0.2133783427495292
2023-05-14 14:01:00,,,,,0.0,0,
2023-05-14 14:02:00,0.2132,0.2132,0.2132,0.2132,87.0,1,0.2132
2023-05-14 14:03:00,,,,,0.0,0,
2023-05-14 14:04:00,0.2131,0.2131,0.213,0.213,570.0,4,0.21307912280701752
2023-05-14 14:05:00,0.2131,0.2131,0.213,0.213,1333.0,5,0.21307501875468868
2023-05-14 14:06:00,0.213,0.213,0.2129,0.2129,454.0,2,0.21292599118942732
2023-05-14 14:07:00,0.213,0.213,0.213,0.213,118.0,1,0.213
2023-05-14 14:08:00,0.2129,0.2132,0.2129,0.2132,633.0,4,0.21306745655608217
2023-05-14 14:09:00,,,,,0.0,0,
2023-05-14 14:10:00,0.2131,0.2131,0.2131,0.2131,810.0,6,0.2131
2023-05-14 14:11:00,0.2131,0.2131,0.2131,0.2131,1090.0,2,0.21309999999999998
2023-05-14 14:12:00,0.2131,0.2131,0.213,0.2131,2606.0,13,0.21304447429009976
2023-05-14 14:13:00,0.213,0.213,0.213,0.213,72.0,1,0.213
2023-05-14 14:14:00,0.2129,0.2129,0.2129,0.2129,237.0,3,0.2129
2023-05-14 14:15:00,0.213,0.213,0.213,0.213,119.0,1,0.21300000000000002
2023-05-14 14:16:00,,,,,0.0,0,
2023-05-14 14:17:00,0.2132,0.2132,0.2132,0.2132,306.0,2,0.2132
2023-05-14 14:18:00,,,,,0.0,0,
2023-05-14 14:19:00,,,,,0.0,0,
2023-05-14 14:20:00,0.213,0.213,0.2129,0.2129,673.0,4,0.21292808320950965
2023-05-14 14:21:00,0.2129,0.2129,0.2128,0.2129,239.0,3,0.2128991631799163
2023-05-14 14:22:00,0.213,0.2131,0.2129,0.2131,957.0,6,0.21294221525600834
2023-05-14 14:23:00,0.213,0.213,0.213,0.213,119.0,1,0.21300000000000002
2023-05-14 14:24:00,0.213,0.213,0.213,0.213,118.0,1,0.213
2023-05-14 14:25:00,0.2129,0.2131,0.2129,0.2131,154.0,2,0.21299220779220782
2023-05-14 14:26:00,0.2129,0.2129,0.2129,0.2129,439.0,2,0.2129
2023-05-14 14:27:00,0.213,0.213,0.213,0.213,119.0,1,0.21300000000000002
2023-05-14 14:28:00,0.2132,0.2132,0.2132,0.2132,860.0,1,0.2132
2023-05-14 14:29:00,0.213,0.213,0.213,0.213,439.0,1,0.21300000000000002
2023-05-14 14:30:00,,,,,0.0,0,
2023-05-14 14:31:00,,,,,0.0,0,
2023-05-14 14:32:00,,,,,0.0,0,
2023-05-14 14:33:00,,,,,0.0,0,
2023-05-14 14:34:00,,,,,0.0,0,
2023-05-14 14:35:00,0.2132,0.2135,0.2132,0.2135,1007.0,6,0.21335888778550147
2023-05-14 14:36:00,0.2134,0.2134,0.2134,0.2134,6364.0,8,0.2134
2023-05-14 14:37:00,0.2133,0.2133,0.2133,0.2133,118.0,1,0.2133
2023-05-14 14:38:00,0.2131,0.2131,0.213,0.213,830.0,2,0.21308566265060244
2023-05-14 14:39:00,0.213,0.213,0.213,0.213,555.0,2,0.213
2023-05-14 14:40:00,0.2132,0.2135,0.2132,0.2135,1412.0,6,0.21331713881019831
2023-05-14 14:41:00,,,,,0.0,0,
2023-05-14 14:42:00,,,,,0.0,0,
2023-05-14 14:43:00,0.2136,0.2138,0.2136,0.2138,1514.0,5,0.21371169088507266
2023-05-14 14:44:00,0.2137,0.2138,0.2137,0.2138,330.0,3,0.2137212121212121
2023-05-14 14:45:00,0.2135,0.2135,0.2132,0.2132,2587.0,11,0.21337665249323542
2023-05-14 14:46:00,0.2133,0.2134,0.2132,0.2132,652.0,8,0.2133001533742331
2023-05-14 14:47:00,0.2132,0.2133,0.2132,0.2133,6834.0,4,0.21329825870646765
2023-05-14 14:48:00,,,,,0.0,0,
2023-05-14 14:49:00,,,,,0.0,0,
2023-05-14 14:50:00,0.2134,0.2134,0.2134,0.2134,1422.0,1,0.21339999999999998
2023-05-14 14:51:00,0.2134,0.2134,0.2134,0.2134,94.0,1,0.2134
2023-05-14 14:52:00,,,,,0.0,0,
2023-05-14 14:53:00,0.2136,0.2137,0.2136,0.2137,1175.0,4,0.21364740425531917
2023-05-14 14:54:00,0.2138,0.2139,0.2137,0.2137,490.0,7,0.21379102040816325
2023-05-14 14:55:00,0.2139,0.214,0.2137,0.2137,2542.0,16,0.21389464988198267
